Time(s),Queue Density,Dynamic Density
63.2,0.37881,0
63.2667,0.379816,0
63.3333,0.379864,0
63.4,0.380199,0
63.4667,0.380104,0
63.5333,0.380822,0
63.6,0.380487,0
63.6667,0.378235,0
63.7333,0.378426,0
63.8,0.378426,0
63.8667,0.379337,0
63.9333,0.379672,0
64,0.379241,0
64.0667,0.377995,0
64.1333,0.377755,0
64.2,0.377851,0
64.2667,0.377947,0
64.3333,0.378906,0
64.4,0.379049,0
64.4667,0.379193,0
64.5333,0.378858,0
64.6,0.378666,0
64.6667,0.377995,0
64.7333,0.379768,0
64.8,0.379481,0
64.8667,0.380487,0
64.9333,0.379864,0
65,0.379385,0
65.0667,0.380391,0
65.1333,0.380583,0
65.2,0.380966,0
65.2667,0.380487,0
65.3333,0.379672,0
65.4,0.381014,0
65.4667,0.380918,0
65.5333,0.381733,0
65.6,0.381685,0
65.6667,0.38226,0
65.7333,0.381397,0
65.8,0.381397,0
65.8667,0.381924,0
65.9333,0.381685,0
66,0.381349,0
66.0667,0.380439,0
66.1333,0.380774,0
66.2,0.380151,0
66.2667,0.379528,0
66.3333,0.379864,0
66.4,0.379433,0
66.4667,0.379049,0
66.5333,0.379193,0
66.6,0.380056,0
66.6667,0.380631,0
66.7333,0.381062,0
66.8,0.381589,0
66.8667,0.380966,0
66.9333,0.381972,0
67,0.378906,0
67.0667,0.379481,0
67.1333,0.380008,0
67.2,0.379816,0
67.2667,0.380056,0
67.3333,0.380439,0
67.4,0.376893,0
67.4667,0.376797,0
67.5333,0.376797,0
67.6,0.375743,0
67.6667,0.375024,0
67.7333,0.375072,0
67.8,0.373922,0
67.8667,0.374066,0
67.9333,0.373874,0
68,0.372724,0
68.0667,0.371861,0
68.1333,0.372101,0
68.2,0.372676,0
68.2667,0.372628,0
68.3333,0.372532,0
68.4,0.371765,0
68.4667,0.371047,0
68.5333,0.370999,0
68.6,0.372197,0
68.6667,0.371334,0
68.7333,0.370328,0
68.8,0.371286,0
68.8667,0.370999,0
68.9333,0.371094,0
69,0.370903,0
69.0667,0.370951,0
69.1333,0.372101,0
69.2,0.372293,0
69.2667,0.372724,0
69.3333,0.372915,0
69.4,0.371957,0
69.4667,0.372963,0
69.5333,0.373538,0
69.6,0.373491,0
69.6667,0.375551,0
69.7333,0.375168,0
69.8,0.37488,0
69.8667,0.375647,0
69.9333,0.375839,0
70,0.375647,0
70.0667,0.375455,0
70.1333,0.374832,0
70.2,0.374689,0
70.2667,0.374209,0
70.3333,0.373922,0
70.4,0.374209,0
70.4667,0.373443,0
70.5333,0.373251,0
70.6,0.373203,0
70.6667,0.373011,0
70.7333,0.368315,0
70.8,0.368171,0
70.8667,0.367213,0
70.9333,0.367692,0
71,0.367261,0
71.0667,0.367405,0
71.1333,0.3675,0
71.2,0.368219,0
71.2667,0.367069,0
71.3333,0.367309,0
71.4,0.367692,0
71.4667,0.368315,0
71.5333,0.368603,0
71.6,0.368603,0
71.6667,0.369801,0
71.7333,0.369896,0
71.8,0.370136,0
71.8667,0.369753,0
71.9333,0.369705,0
72,0.37028,0
