Time(s),Queue Density
70.7333,0.405539
70.8,0.405586
70.8667,0.404454
70.9333,0.404501
71,0.404271
71.0667,0.40424
71.1333,0.404138
71.2,0.403939
71.2667,0.40406
71.3333,0.404216
71.4,0.404423
71.4667,0.404919
71.5333,0.404907
71.6,0.405001
71.6667,0.405434
71.7333,0.405305
71.8,0.405274
71.8667,0.405344
71.9333,0.405426
72,0.405192
72.0667,0.405285
72.1333,0.405231
72.2,0.4055
72.2667,0.405773
72.3333,0.405894
72.4,0.400404
72.4667,0.400822
72.5333,0.400986
72.6,0.401864
72.6667,0.402273
72.7333,0.403057
72.8,0.403748
72.8667,0.404166
72.9333,0.404228
73,0.404532
73.0667,0.404458
73.1333,0.404431
73.2,0.404564
73.2667,0.405059
73.3333,0.404946
73.4,0.404458
73.4667,0.404404
73.5333,0.404497
73.6,0.404384
73.6667,0.404107
73.7333,0.404056
73.8,0.404095
73.8667,0.404095
73.9333,0.404294
74,0.404201
74.0667,0.402593
74.1333,0.402468
74.2,0.402804
74.2667,0.402827
74.3333,0.403081
74.4,0.402827
74.4667,0.402316
74.5333,0.402304
74.6,0.402074
74.6667,0.402219
74.7333,0.402207
74.8,0.402425
74.8667,0.402488
74.9333,0.402597
75,0.401758
75.0667,0.401891
75.1333,0.402043
75.2,0.402285
75.2667,0.403057
75.3333,0.402917
75.4,0.402808
75.4667,0.402558
75.5333,0.402979
75.6,0.402749
75.6667,0.402858
75.7333,0.40225
75.8,0.402359
75.8667,0.401676
75.9333,0.402047
76,0.402449
76.0667,0.402944
76.1333,0.402773
76.2,0.402886
76.2667,0.402909
76.3333,0.40255
76.4,0.402804
76.4667,0.403245
76.5333,0.403701
76.6,0.404002
76.6667,0.404025
76.7333,0.403959
76.8,0.403775
76.8667,0.403455
76.9333,0.403491
77,0.403159
77.0667,0.4031
77.1333,0.403342
77.2,0.403159
77.2667,0.403768
77.3333,0.404025
77.4,0.402511
77.4667,0.402503
77.5333,0.40248
77.6,0.402515
77.6667,0.402117
77.7333,0.402359
77.8,0.402082
77.8667,0.402546
77.9333,0.402141
78,0.40264
78.0667,0.402558
78.1333,0.402484
78.2,0.402558
78.2667,0.403034
78.3333,0.403241
78.4,0.403237
78.4667,0.403085
78.5333,0.403026
78.6,0.402663
78.6667,0.402722
78.7333,0.403155
78.8,0.402956
78.8667,0.403171
78.9333,0.403463
79,0.403557
79.0667,0.399636
79.1333,0.400115
79.2,0.40026
79.2667,0.401064
79.3333,0.401142
79.4,0.401707
79.4667,0.401809
79.5333,0.402429
79.6,0.403057
79.6667,0.403494
79.7333,0.404041
79.8,0.404606
79.8667,0.404844
79.9333,0.404833
80,0.404275
80.0667,0.404372
80.1333,0.404396
80.2,0.404493
80.2667,0.404724
80.3333,0.404692
80.4,0.404774
80.4667,0.405133
80.5333,0.405391
80.6,0.405328
80.6667,0.4055
80.7333,0.403007
80.8,0.403475
80.8667,0.403705
80.9333,0.403576
81,0.403756
81.0667,0.403346
81.1333,0.403795
81.2,0.404006
81.2667,0.403994
81.3333,0.404294
81.4,0.403986
81.4667,0.404029
81.5333,0.404189
81.6,0.404431
81.6667,0.404486
81.7333,0.404692
81.8,0.405399
81.8667,0.405586
81.9333,0.406058
82,0.406167
82.0667,0.406487
82.1333,0.406234
82.2,0.406713
82.2667,0.407666
82.3333,0.407658
82.4,0.405516
82.4667,0.405137
82.5333,0.40564
82.6,0.406081
82.6667,0.407396
82.7333,0.407833
82.8,0.408001
82.8667,0.407935
82.9333,0.408087
83,0.407572
83.0667,0.407463
83.1333,0.407517
83.2,0.407907
83.2667,0.407798
83.3333,0.408138
83.4,0.407833
83.4667,0.407478
83.5333,0.407502
83.6,0.407205
83.6667,0.407595
83.7333,0.407626
83.8,0.40772
83.8667,0.407529
83.9333,0.407455
84,0.407201
84.0667,0.406035
84.1333,0.406116
84.2,0.406167
84.2667,0.406807
84.3333,0.406831
84.4,0.406827
84.4667,0.406994
84.5333,0.406745
84.6,0.407076
84.6667,0.407166
84.7333,0.407268
84.8,0.407299
84.8667,0.40765
84.9333,0.40811
85,0.407989
85.0667,0.408699
85.1333,0.409133
85.2,0.409745
85.2667,0.410069
85.3333,0.409936
85.4,0.409277
85.4667,0.408766
85.5333,0.408516
85.6,0.408528
85.6667,0.408333
85.7333,0.406885
85.8,0.407236
85.8667,0.40827
85.9333,0.408239
86,0.407494
86.0667,0.407783
86.1333,0.407927
86.2,0.408282
86.2667,0.408684
86.3333,0.408754
86.4,0.408079
86.4667,0.408165
86.5333,0.408512
86.6,0.408458
86.6667,0.409437
86.7333,0.409874
86.8,0.409628
