Frame No.,Queue Density
70.2,0.405473
70.2667,0.405328
70.3333,0.405422
70.4,0.405402
70.4667,0.405547
70.5333,0.405582
70.6,0.405254
70.6667,0.405543
70.7333,0.405578
70.8,0.404462
70.8667,0.404528
70.9333,0.404314
71,0.404283
71.0667,0.404201
71.1333,0.403967
71.2,0.404123
71.2667,0.404267
71.3333,0.404407
71.4,0.404915
71.4667,0.404915
71.5333,0.405016
71.6,0.405461
71.6667,0.405324
71.7333,0.405324
71.8,0.405399
71.8667,0.405539
71.9333,0.405242
72,0.405344
72.0667,0.405235
72.1333,0.405516
72.2,0.405816
72.2667,0.405902
72.3333,0.400404
72.4,0.400833
72.4667,0.400982
72.5333,0.40186
72.6,0.402258
72.6667,0.403093
72.7333,0.403795
72.8,0.404177
72.8667,0.404255
72.9333,0.404564
73,0.404489
73.0667,0.404439
73.1333,0.40456
73.2,0.405071
73.2667,0.404946
73.3333,0.404486
73.4,0.404419
73.4667,0.404528
73.5333,0.40438
73.6,0.404103
73.6667,0.40408
73.7333,0.40413
73.8,0.404091
73.8667,0.404322
73.9333,0.404228
74,0.402644
74.0667,0.402539
74.1333,0.402816
74.2,0.402819
74.2667,0.403015
74.3333,0.402784
74.4,0.402265
74.4667,0.402301
74.5333,0.402074
74.6,0.402258
74.6667,0.40223
74.7333,0.402476
74.8,0.402519
74.8667,0.402589
74.9333,0.401766
75,0.401895
75.0667,0.402062
75.1333,0.402355
75.2,0.403132
75.2667,0.402956
75.3333,0.402905
75.4,0.402683
75.4667,0.40303
75.5333,0.402839
75.6,0.402929
75.6667,0.402289
75.7333,0.40234
75.8,0.401696
75.8667,0.40207
75.9333,0.402433
76,0.402976
76.0667,0.402796
76.1333,0.402991
76.2,0.403018
76.2667,0.402698
76.3333,0.402933
76.4,0.403315
76.4667,0.403807
76.5333,0.404146
76.6,0.404127
76.6667,0.404084
76.7333,0.403865
76.8,0.403592
76.8667,0.4036
76.9333,0.403311
77,0.403241
77.0667,0.40342
77.1333,0.403256
77.2,0.403842
77.2667,0.404111
77.3333,0.402503
77.4,0.402503
77.4667,0.402445
77.5333,0.402472
77.6,0.402156
77.6667,0.402437
77.7333,0.402098
77.8,0.402558
77.8667,0.402215
77.9333,0.402702
78,0.402648
78.0667,0.40255
78.1333,0.40264
78.2,0.403135
78.2667,0.403319
78.3333,0.403315
78.4,0.403159
78.4667,0.403093
78.5333,0.40271
78.6,0.402722
78.6667,0.40319
78.7333,0.402979
78.8,0.403233
78.8667,0.403502
78.9333,0.403619
79,0.399803
79.0667,0.400283
79.1333,0.400369
79.2,0.401243
79.2667,0.401251
79.3333,0.401746
79.4,0.401871
79.4667,0.402527
79.5333,0.403124
79.6,0.403623
79.6667,0.404119
79.7333,0.404743
79.8,0.405043
79.8667,0.405028
79.9333,0.404435
80,0.404528
80.0667,0.404536
80.1333,0.404661
80.2,0.404891
80.2667,0.404841
80.3333,0.404919
80.4,0.405274
80.4667,0.405496
80.5333,0.405406
80.6,0.405617
80.6667,0.402917
80.7333,0.403397
80.8,0.403584
80.8667,0.403452
80.9333,0.403639
81,0.403237
81.0667,0.403705
81.1333,0.403943
81.2,0.403959
81.2667,0.404224
81.3333,0.403974
81.4,0.403986
81.4667,0.404181
81.5333,0.40445
81.6,0.404501
81.6667,0.404743
81.7333,0.405457
81.8,0.405637
81.8667,0.406105
81.9333,0.406191
82,0.406511
82.0667,0.406269
82.1333,0.40676
82.2,0.407685
82.2667,0.407681
82.3333,0.405371
82.4,0.404981
82.4667,0.405539
82.5333,0.40596
82.6,0.407303
82.6667,0.40779
82.7333,0.407958
82.8,0.407849
82.8667,0.40797
82.9333,0.407463
83,0.4074
